,logFC,logCPM,LR,PValue,padj
dsim_PG00246,-0.181897158457231,1.30531674458752,0.919299672313503,0.337658922652141,0.555217301260487
dsim_PG00247,0.122228502972534,3.9163257422028,2.23068890184182,0.135293512832953,0.311655745630671
dsim_PG00248,-0.161219875197414,2.00558115786195,1.14452715239924,0.284697745826657,0.501418344334352
dsim_PG00249,0.068354948620723,3.35109460196214,0.0478036379666733,0.826930155484003,0.913548873148789
dsim_PG00250,0.165922894126288,3.35495233491078,0.697906385720891,0.403488074434083,0.617210129127963
dsim_PG00251,0.137258255190269,1.17238074364832,0.541926422637619,0.461635449230882,0.667739232205236
dsim_PG00253,-0.219486820496997,1.65795916735039,1.91414859368964,0.166503153448821,0.358410706876803
dsim_PG00254,-0.224456652146172,2.18115780064435,3.383583506591,0.0658487378965412,0.190776222966124
dsim_PG00255,-0.21118513177426,5.51427166565918,8.50092516648506,0.00354965947734611,0.0193589516543024
dsim_PG00256,0.360352927048391,2.03810793081849,6.82782243700095,0.00897486170426291,0.0417169151640159
dsim_PG00257,0.114052296092546,4.67417472758324,2.22058338718918,0.136181592297697,0.313203190277021
dsim_PG00258,-0.210571425489825,1.81813330309267,1.81264598645187,0.178191144635402,0.374118427648368
dsim_PG00260,-0.0875808824395749,2.8398642045338,0.711540854276759,0.398932759737212,0.613694089450097
dsim_PG00261,-0.0983673136078059,3.29140080765787,0.147969108993719,0.700483754463307,0.837984878514298
dsim_PG00268,0.196396345022523,0.944051952096033,1.06965070525596,0.301024356531112,0.518444144838957
dsim_PG00269,0.136688969329801,1.43894722895631,0.622407516824124,0.430154042199559,0.642115725016062
dsim_PG00272,0.448159265527272,4.49219821614594,14.0829138032147,0.000174925605806384,0.00146961955002398
dsim_PG00275,0.256671562545918,6.25815838898656,11.1230592113396,0.000852610434652638,0.00586901877441234
dsim_PG00276,0.121073669990433,1.50204401933568,0.526899749100052,0.46791319354683,0.673130639107982
dsim_PG00278,-0.290485698487016,3.29307864400549,3.55149101191813,0.059491969496344,0.177106423905768
dsim_PG00279,0.291963947043574,2.4313851851381,4.52374039702923,0.033427674177388,0.115565770694414
FBgn0000008,-0.436666096990398,4.56062528856166,19.0371351036506,1.28199133982568e-05,0.00013817159649655
FBgn0000014,0.0564797537855699,4.48915387246912,0.513734683853183,0.473526593964275,0.677759276869781
FBgn0000015,-0.00420311164852564,4.73404635728183,0.00472036166619461,0.945224527158965,0.974121391274968
FBgn0000017,0.125865425033889,6.29523136951866,1.98069114657724,0.159317614855647,0.348982977804243
FBgn0000018,-0.0528633618787004,3.38398997657361,0.368845461692201,0.543634263933329,0.731848230977347
FBgn0000024,0.0897715122367374,7.00373151082377,1.93039331269048,0.164715420935271,0.356192160259905
FBgn0000028,0.126372605706072,2.92834504771877,1.28971033198613,0.256101339640629,0.471706509357177
FBgn0000032,-0.127188530887005,4.29767234174533,3.91210447310692,0.0479395307880037,0.151638018900026
FBgn0000036,0.319052166861903,1.79391979532011,1.47886229836403,0.223952611139749,0.435704999126794
FBgn0000037,0.23160425053896,4.77558973104937,7.55316640605804,0.00599047202031361,0.0302343427664311
FBgn0000038,0.221512234689785,7.64426902550472,7.73329068764678,0.00542118586535136,0.027868243348678
FBgn0000039,0.39780494960813,3.89612901923922,21.768547577773,3.07601660971499e-06,3.71490800599619e-05
FBgn0000044,0.371009140623984,10.3606311030695,32.2078118788249,1.38532642442246e-08,2.35331510811231e-07
FBgn0000045,0.760195000581385,11.4578436165429,109.655828411036,1.16570742065878e-25,8.19098701230433e-24
FBgn0000046,0.559345798319675,9.40662004552308,127.856394314536,1.20665418478334e-29,1.11600042167013e-27
FBgn0000047,2.31061797339172,11.6851114626855,273.196584127789,2.2816160419221e-61,8.22978906321303e-59
FBgn0000052,-0.155982396741948,6.0904345698002,6.63113812706603,0.0100211214977635,0.0455079666707689
FBgn0000053,-0.139565916963576,6.14856731229217,4.7180510714325,0.02984755402069,0.106243546729568
FBgn0000054,0.118035383288144,4.50365851537992,3.26829073819887,0.0706311792157947,0.200551033926558
FBgn0000055,-0.508797714709366,10.8686582754762,91.9561620934168,8.86179933923434e-22,4.94296549741519e-20
FBgn0000057,-0.147603552570274,5.63122070292624,8.44774012510386,0.00365497325991836,0.0198599146154923
FBgn0000063,-0.079437626296429,3.37448108689323,0.743177145606733,0.38864502205521,0.604530149410678
FBgn0000064,0.109029652175783,12.4886659405533,3.89826821110358,0.0483359082956346,0.152490630806724
FBgn0000077,-0.00773910794586294,3.28401050799461,0.00765257254168894,0.930290790175483,0.967256100767721
FBgn0000083,-0.11307195840249,7.60420657210861,3.19542873431201,0.0738444052565804,0.207013033492605
FBgn0000092,-0.947053825612502,2.42919065845936,72.0060240589815,2.14541420177288e-17,8.72764175841517e-16
FBgn0000097,0.0167932151893923,5.6661618066164,0.0466055988673446,0.829078715471066,0.914521995933987
FBgn0000099,-0.148729908544503,5.20874890349779,5.9166484261112,0.0149984629492946,0.0627118885526726
FBgn0000100,0.145010632267945,9.60961261066211,9.82932862254502,0.00171751028059083,0.010589845439472
FBgn0000108,0.252103605600429,7.93901190764263,11.1911726750236,0.000821873866850662,0.00568274575922749
FBgn0000109,-0.00887584710550738,3.28655155927389,0.00982349260381454,0.921048126494708,0.962869459646337
FBgn0000114,0.0294898295484261,9.22816729633574,0.487677452771067,0.484965172795245,0.687966457107675
FBgn0000115,0.0777905236407867,4.90904763458107,1.5953748424602,0.206559896500019,0.413235309478299
FBgn0000116,0.148623930498848,11.1687913053779,9.40403410004296,0.00216508546094732,0.012865672582598
FBgn0000117,0.115636609715549,7.88859116068401,6.09684468485404,0.0135423477154882,0.058082340320768
FBgn0000119,-0.0699511037435672,5.1783108678505,1.26024515546304,0.261604691109132,0.476603695627437
FBgn0000120,0.0305263634954822,10.0378363306579,0.604330063358237,0.436930663701061,0.648385451441193
FBgn0000121,0.0234561461322908,10.5733515571033,0.275817596916188,0.599455707981093,0.771400905703819
FBgn0000139,0.142162248137706,4.85220837376944,5.4090044935278,0.0200331373466138,0.0777541532380588
FBgn0000140,-0.122666914700257,4.78488478759825,3.22835830913778,0.0723732070405606,0.204371209129934
FBgn0000146,0.049980993106481,2.98738102720197,0.192235623559277,0.661062404727519,0.811013095591549
FBgn0000147,-0.143155296437138,4.56579026072661,6.08543034469463,0.0136301162404166,0.0583893459372716
FBgn0000150,-0.0350804638809957,8.60452245936611,0.349801617622106,0.554225451000442,0.739875529769866
FBgn0000152,0.1133024122883,4.22473841169223,2.42749902764692,0.119222976259954,0.287138176298455
FBgn0000153,0.20731846418912,7.27909292908256,17.1349369675442,3.48159505676602e-05,0.000342182925606404
FBgn0000157,0.0501809128120727,3.91934959366214,0.363914453886022,0.546340244501699,0.7341588516984
FBgn0000163,-0.00941530128731563,6.57338136912206,0.0173832587839726,0.895106428134834,0.948425303398725
FBgn0000173,0.0547585380601757,6.29217234597185,1.12429559152962,0.288995378608503,0.504988211489303
FBgn0000179,-0.0154426976878803,2.13474601382998,0.0143501812591502,0.904647727622366,0.953522246823923
FBgn0000180,0.167386188040769,1.88536842452454,1.15564831930844,0.282369872407552,0.49894258480113
FBgn0000181,0.062314282597478,7.59854075528672,1.56548900904478,0.210863330185877,0.418746943648628
FBgn0000182,-0.0462696739473182,7.32538475772708,1.25213037957789,0.263145976090033,0.478032468992103
FBgn0000183,0.0210480870181376,6.9160869689441,0.170308157853281,0.679838083170647,0.823154067135456
FBgn0000206,0.073685257092046,5.25262060309882,1.76392922238466,0.184135173561835,0.382222657416578
FBgn0000210,0.140607999081095,3.34748519058123,1.6910953837531,0.193456636417384,0.395427703564887
FBgn0000212,0.0461081242455209,6.37778094816591,0.798985386237902,0.371396895573144,0.587520669220676
FBgn0000221,-0.141454655465906,2.486391968331,1.80621863241944,0.178962507006008,0.375228306202677
FBgn0000228,-0.0210039350875104,5.516548076553,0.131637632079208,0.716740092220086,0.848459066615848
FBgn0000229,0.076343128379516,5.75822478574004,2.16858975568267,0.140855352576512,0.320728013335924
FBgn0000239,-0.0524297245689155,6.6943902151314,1.31782059574481,0.250983560442529,0.466728494165425
FBgn0000241,-0.256509589379281,3.17196205554754,8.98689868396336,0.00271922102218965,0.0155193516250602
FBgn0000242,0.106155555562206,4.64334041292167,2.66319098330547,0.10269452649231,0.259578946781892
FBgn0000244,0.0227911272686816,6.63336661308586,0.194345020823233,0.659324632813736,0.810067455689502
FBgn0000246,-0.115100157749336,3.80587120494212,1.26017314189113,0.261618319737994,0.476603695627437
FBgn0000247,-0.0618288536287902,6.58638077612913,1.12734248391462,0.28834290251306,0.504716685230318
FBgn0000250,-0.0454039161659075,7.37966333185406,1.43295803356592,0.231282291888046,0.44429357012614
FBgn0000251,0.00451592931513416,5.64606099038425,0.00709898082006788,0.932853332312061,0.968288336589814
FBgn0000253,0.136280414655494,9.82836832228203,6.42176969056372,0.0112729769873769,0.0500498158035597
FBgn0000256,-0.0893496311611924,7.9814061125866,4.21756198032739,0.0400076063908387,0.131867897884638
FBgn0000257,0.126433353719964,4.34291020162103,3.74024503359139,0.0531166552297596,0.163381275224909
FBgn0000259,0.108735248754628,7.18358270737342,5.5303452435841,0.0186894172303241,0.0737019620442189
FBgn0000261,-0.254378720074776,9.71992453173474,35.7008774992167,2.30060362911308e-09,4.33707872310673e-08
FBgn0000273,0.090369798405746,5.12578411158207,0.725226722253506,0.394434782791309,0.609391602596338
FBgn0000274,-0.100187668355242,5.65878263205519,2.47538156659347,0.115641376177459,0.281963797119487
FBgn0000283,-0.00886586337540589,5.83953740530348,0.024785755538911,0.874902090649816,0.938816921795379
FBgn0000286,-0.103310911685943,6.53385422924132,3.12020161624049,0.0773272154118581,0.213895142630807
FBgn0000287,-0.126320662769107,5.24403375606619,5.4209093551476,0.0198969944765331,0.0773644905607492
FBgn0000289,0.100452551264158,6.63937269089538,3.83444117712968,0.0502097257937468,0.157133201658515
FBgn0000299,0.262252230951444,8.63882364264065,23.5870239455453,1.19389916797197e-06,1.56786200201756e-05
FBgn0000303,0.346270133811052,5.4798789393048,24.2306547030438,8.54611619842733e-07,1.15308632647359e-05
FBgn0000307,-0.0416221145054754,5.4093633412931,0.344395925800967,0.557302734126806,0.742085434846581
FBgn0000308,0.0498369581541545,8.84546686154039,1.31245491981987,0.251950659366039,0.467803377659558
FBgn0000313,0.136814834081861,8.77652827074167,7.7963400092515,0.00523521701839186,0.0270536214689677
FBgn0000316,0.0419411992838598,3.91275805236113,0.282130825887302,0.595307987122024,0.768164527623112
FBgn0000317,-0.0429106733100202,5.6152025213648,0.372974088872017,0.541387581272143,0.730670402243426
FBgn0000318,-0.0155202934686585,6.60807853919936,0.103086138440784,0.748157115830054,0.868336975206437
FBgn0000319,-0.00662652276053499,8.76973861829077,0.019122359835734,0.890016269695045,0.946435671968657
FBgn0000320,0.115288889029689,4.45704428274657,2.71946216903068,0.0991314126781858,0.253114916609403
FBgn0000326,-0.0230708059805671,5.13463461386362,0.15545423718784,0.693376650345938,0.833484640456943
FBgn0000330,0.0453162524773568,4.39841305534588,0.562183359412586,0.453381869161684,0.661177148516289
FBgn0000339,0.0807436379138974,5.59853249143821,2.57356275004348,0.108662756013816,0.269570129556901
FBgn0000346,0.17354979422149,7.12722106034343,17.3076921622122,3.17897400512183e-05,0.000318393559890316
FBgn0000352,0.0624964135909109,4.3248739062172,0.62749741966099,0.4282747653997,0.640547510212876
FBgn0000370,0.0384145552894564,10.0463687068634,0.705321643924592,0.401001301439944,0.615319779194786
FBgn0000376,0.243753685140231,4.47925684333895,7.52674916805577,0.00607895019373144,0.0305670632185724
FBgn0000377,0.0438024062700465,4.65367607687805,0.503531154646273,0.477952659042589,0.681952231474137
FBgn0000382,0.021037780738394,6.87784722737614,0.0639398997596921,0.800373772006977,0.898148354960853
FBgn0000384,-0.151514455053439,2.67171718516971,1.79239342338934,0.180634819914944,0.377710026338089
FBgn0000392,-0.105521006133975,8.3806784021879,4.72968977935169,0.0296462319576582,0.105840275821121
FBgn0000394,-0.0254317058380912,5.57612193386303,0.161345207026471,0.687921025380485,0.829155619506618
FBgn0000395,0.17574707580162,4.27933978996718,5.89355719820287,0.0151963739867264,0.0633924298035338
FBgn0000404,-0.107483491702553,5.5882836984487,3.33827830799707,0.0676853976768469,0.194741741095762
FBgn0000406,-0.326726651057385,9.19062942314405,34.5644554410371,4.12367811480291e-09,7.52484331876599e-08
FBgn0000409,0.195170396939567,10.5978344593538,10.6040947300137,0.00112837490054263,0.00747254883645766
FBgn0000411,0.0199547398031526,2.86191588432078,0.0296216962312776,0.863351407198733,0.932274780690299
FBgn0000412,0.0370736169996005,7.87093722872175,0.737295569501212,0.390528583248611,0.605775350893526
FBgn0000413,0.110820049577555,5.54481729801744,3.52584567367169,0.0604189953992136,0.17934728417399
FBgn0000414,0.000643913116567299,6.38467936109478,7.28237895835093e-05,0.993191186669427,0.996968629958244
FBgn0000416,-0.363443259154286,9.53008877671376,66.4465827156927,3.5950507024483e-16,1.30107169401983e-14
FBgn0000422,-0.0230096173647049,6.61644187094706,0.253682017802767,0.614494305715651,0.781827499370848
FBgn0000426,0.0442737574383094,3.35854633551137,0.230712737806558,0.630995847055481,0.79212263957592
FBgn0000439,0.313456274015615,1.9466835022977,5.16060773597122,0.0231048111824369,0.0872188407478712
FBgn0000442,-0.267797327496618,4.26202492967569,11.0426237120403,0.000890407587546373,0.00609816487648057
FBgn0000447,0.0065891713567062,6.57025257152631,0.0196983923093459,0.888382701541295,0.946273177810646
FBgn0000448,0.151421492092927,4.85548225901238,3.88283160803587,0.0487822176345751,0.153585212983339
FBgn0000451,-0.261665239348277,2.8513887181954,5.03772406396542,0.0248010533484308,0.0927019683189533
FBgn0000454,0.0014603658940501,7.01096309311283,0.00110839324694911,0.973441302354445,0.988143370804639
FBgn0000455,-0.130964315350545,5.31606315057937,6.00934418815488,0.0142303153689704,0.0604047467530998
FBgn0000459,-0.383525898512838,2.49945051151507,10.1833714230657,0.00141712829870362,0.00899398552508613
FBgn0000463,-0.0263292177976208,3.54582831201184,0.0998556879885353,0.752002882856503,0.870949034488252
FBgn0000464,0.11243673270129,6.63544014494487,1.57015959406525,0.210183838298928,0.417719813882821
FBgn0000473,-0.616083349082275,7.54494387797441,47.3269249558092,6.00812416265244e-12,1.48773253007007e-10
FBgn0000477,-0.418691518161674,4.71141747665654,34.5509365217663,4.15241715046812e-09,7.56452962714066e-08
FBgn0000479,0.0268282695444164,7.77766534965184,0.157096978176693,0.691843444691338,0.831953961656182
FBgn0000482,-0.0762208986174948,4.28169721607522,1.33223417070804,0.248408145126291,0.463772349622429
FBgn0000489,-0.0728449482617485,6.74955541924763,2.98771660146437,0.0838983955482971,0.226287272738814
FBgn0000490,0.0573662610697398,5.14088140149896,0.86505118713151,0.352329002535923,0.568782953370315
FBgn0000492,-0.0987375379814419,3.72314721822472,0.550398423921408,0.45815494403498,0.66457624441921
FBgn0000497,0.204209562027594,4.26839951770144,1.94973084051378,0.162615858175695,0.353836014610029
FBgn0000499,-0.0302622959250912,5.88950454223016,0.336527213614255,0.561840672174891,0.745416714203286
FBgn0000500,0.34621818200996,2.61897085344085,6.93059185433761,0.00847336438846638,0.0398109004222902
FBgn0000504,-0.362926182731849,6.03876986773985,20.0207070418144,7.66080802221917e-06,8.60826621063693e-05
FBgn0000524,0.0169065880013648,3.29244637215595,0.0311248107044477,0.859962224926744,0.930379047783673
FBgn0000527,0.319565118710656,6.04570872466239,44.4770737142346,2.57353326929867e-11,5.96950308144626e-10
FBgn0000533,-0.0282684063578166,3.92511270276585,0.141791740542299,0.706506237216667,0.841766821372603
FBgn0000535,0.198514862793925,3.48371806171551,1.31310604967379,0.251833057296163,0.467665267376314
FBgn0000536,-0.24119536951993,6.37373184149179,22.5536605973596,2.04354766369666e-06,2.5564426900418e-05
FBgn0000541,-0.067750160552781,7.47072229344353,0.656577485815816,0.417770826061568,0.631911952587675
FBgn0000542,0.507441504031815,4.04823433227069,25.8068935838528,3.77338360370083e-07,5.35850183407437e-06
FBgn0000543,0.157629434664477,4.86678295191057,7.05676316296845,0.00789665486539199,0.0376099041806367
FBgn0000546,0.00531876920938107,5.11422179087812,0.00307675901257909,0.955765192197376,0.977906121857773
